Name,Coating,Material,Thickness,State,Weight,Art,Fgrp,Pos,VariantRule,Row.PartNumber,Row.Quantity,Row.HasCADMatch,Row.CADPart.Id,Row.CADPart.CarryOver,Row.CADPart.KdpMatch
PartBody,,POROFIB NF,,0,270.727,660,8554,42,V536310VSOPCHPLV,32367746,2.0,True,id291682,False,OK
PartBody,,Polykemi Scanamid 66 A331E,,0,1.89045709484737,660,8554,42,V536310VSOPCHPLV,32332345,1.0,True,id291416,False,Wrong Revision
L002210146_RETAINER_METAL_CENTER_TRIM_WIRE,,VCS 1110 021-CR900Y1180T-DP,,0,7.9369,650,8530,94,V536310VSOPCHPLV,32332246,1.0,True,id273015,False,OK
L002210146_RETAINER_METAL_CENTER_TRIM_WIRE.2,,VCS 1110 021-CR900Y1180T-DP,,0,7.9369,650,8530,94,V536310VSOPCHPLV,32332246,1.0,True,id273015,False,OK
L002427183_RETAINER_METAL_U-WIRE,,VCS 1110 021-CR900Y1180T-DP,,0,30.2452,650,8530,94,V536310VSOPCHPLV,32332246,1.0,True,id273015,False,OK
MESH NON WOVEN RSC 2R OUT,,NON_WOVEN_70g/m2,,0,14.2075,650,8530,94,V536310VSOPCHPLV,32332246,1.0,True,id273015,False,OK
L002210177_CUSHION_FOAM_2ND_ROW_RH CUSHION_FOAM_RH,,PUR Foam 65g/l,,0,796.61,650,8530,94,V536310VSOPCHPLV,32332246,1.0,True,id273015,False,OK
L002427210NCP_00.1,,PP,,0,1.215,650,8530,94,V536310VSOPCHPLV,32332246,1.0,True,id273015,False,OK
L002427210NCP_00.2,,PP,,0,1.215,650,8530,94,V536310VSOPCHPLV,32332246,1.0,True,id273015,False,OK
L002210146_RETAINER_METAL_CENTER_TRIM_WIRE,,VCS 1110 021-CR900Y1180T-DP,,0,7.9369,650,8530,94,V536310VSOPCHPLV,32332245,1.0,True,id272873,False,OK
L002210146_RETAINER_METAL_CENTER_TRIM_WIRE.2,,VCS 1110 021-CR900Y1180T-DP,,0,7.9369,650,8530,94,V536310VSOPCHPLV,32332245,1.0,True,id272873,False,OK
L002210144_RETAINER_U-WIRE,,VCS 1110 021-CR900Y1180T-DP,,0,30.2452,650,8530,94,V536310VSOPCHPLV,32332245,1.0,True,id272873,False,OK
MESH NON WOVEN RSC 2R OUT,,NON_WOVEN_70g/m2,,0,14.2075,650,8530,94,V536310VSOPCHPLV,32332245,1.0,True,id272873,False,OK
L002210143_CUSHION_FOAM_2ND_ROW_LH,,PUR Foam 65g/l,,0,796.61,650,8530,94,V536310VSOPCHPLV,32332245,1.0,True,id272873,False,OK
L002427210NCP_00,,PP,,0,1.215,650,8530,94,V536310VSOPCHPLV,32332245,1.0,True,id272873,False,OK
Copy of L002427210NCP_00,,PP,,0,1.215,650,8530,94,V536310VSOPCHPLV,32332245,1.0,True,id272873,False,OK
L002210979_FOAM_PAD_2RS_CUSH_20,,PUR Foam 65g/l,,0,596.443,650,8530,94,V536310VSOPCHPLV,32332249,1.0,True,id272952,False,OK
L002210981_TRIM WIRE CENTER,,VCS 1110 021-CR900Y1180T-DP,,0,5.88349,650,8530,94,V536310VSOPCHPLV,32332249,1.0,True,id272952,False,OK
L002210981_TRIM WIRE CENTER_2,,VCS 1110 021-CR900Y1180T-DP,,0,5.88349,650,8530,94,V536310VSOPCHPLV,32332249,1.0,True,id272952,False,OK
L002234079_TRIM_WIRE BOLSTER_OB,,VCS 1110 021-CR900Y1180T-DP,,0,11.4454,650,8530,94,V536310VSOPCHPLV,32332249,1.0,True,id272952,False,OK
L002234079_TRIM_WIRE BOLSTER_IB,,VCS 1110 021-CR900Y1180T-DP,,0,11.4454,650,8530,94,V536310VSOPCHPLV,32332249,1.0,True,id272952,False,OK
L002210980_MESH NON WOVEN RSC_20P,,NON_WOVEN 70g/m2,,0,5.7967,650,8530,94,V536310VSOPCHPLV,32332249,1.0,True,id272952,False,OK
PartBody,,Carpet,,0,302.758,650,8530,183,V536310VSOPCHPLV,32332305,1.0,True,id274342,False,OK
PartBody,,REZYcom PP RT16020,,0,88.4844,650,8530,183,V536310VSOPCHPLV,32332278,1.0,True,id274572,False,OK
PartBody,,ALTECH PP-H B 4920 306 MR20,,0,817.078,650,8530,183,V536310VSOPCHPLV,32332277,1.0,True,id274460,False,OK
BELT_GUIDE,,Bayblend T65XF,,0,9.02251,650,8530,183,V536310VSOPCHPLV,32332262,1.0,True,id274495,False,OK
FELT_TAPE,,Felt tape,,0,0.00560509,650,8530,183,V536310VSOPCHPLV,32332262,1.0,True,id274495,False,OK
PartBody,,Hostaform C9021 XAP2,,0,45.6723,650,8530,183,V536310VSOPCHPLV,32332261,1.0,True,id274425,False,OK
PartBody,,ALCOM MS PP 4920,,0,73.9465,650,8530,183,V536310VSOPCHPLV,32332260,1.0,True,id274377,False,OK
PartBody,,Steel,,0,3.37141680744561,650,8530,183,V536310VSOPCHPLV,30622665,4.0,True,id274581,False,OK
PartBody,,Steel,,0,3.37141680744561,650,8530,183,V536310VSOPCHPLV,30622665,4.0,True,id274590,False,OK
PartBody,,Steel,,0,3.37141680744561,650,8530,183,V536310VSOPCHPLV,30622665,4.0,True,id274595,False,OK
PartBody,,Steel,,0,3.37141680744561,650,8530,183,V536310VSOPCHPLV,30622665,4.0,True,id274600,False,OK
PartBody,,Carpet,,0,340.847,650,8530,183,V536310VSOPCHPLV,32332307,1.0,True,id274319,False,OK
PartBody,,Carpet,,0,338.002,650,8530,183,V536310VSOPCHPLV,32332306,1.0,True,id274284,False,OK
G04233-011_01_3D,,Festigkeitsklasse 8,,0,80.3231,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G11177-000_01_3D,,Festigkeitsklasse 8,,0,9.98472,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
E70630-000_01_3D,,Festig Kl  property class 8_088100016055,,0,4.05433,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G10550-020_01_3D,,Grade 4140_088100570711,,0,13.4292,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
E93128-001_01_3D,,Festigkeitsklasse 8.8,,0,47.0383,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
964485-100_01_3D,,SONSTIGES,,0,1.96164,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G21039-000_01_3D,,420XF HR_088100358470,,0,23.8886,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
C22160-102_01_3D,,Stahlschienenwerkstoff,,0,418.87,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
968820-102_01_3D,,S420 MC_088100381111,,0,39.3864,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
968821-104_01_3D,,S420 MC_088100381111,,0,35.5327,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
967769-101_01_3D,,23MnB4_088100008351,,0,9.31722,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
967770-101_01_3D,,42CrMo4 GF_088100316920,,0,40.9432,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
982645-100_01_3D,,SONSTIGES,,0,0.30264,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G21042-000_01_3D,,Festig Kl  property class 8.8_088100016056,,0,8.9206,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
C22150-102_02_3D,,Stahlschienenwerkstoff,,0,595.215,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G20272-000_01_3D,,SAPH440_088100159943,,0,10.3667,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G21261-000_01_3D,,420XF HR_088100358470,,0,14.3649,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
C22149-102_02_3D,,Stahlschienenwerkstoff,,0,595.215,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of G20272-000_01_3D,,SAPH440_088100159943,,0,10.3667,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
E91101-020_01_3D,,550XF HR_088100358472,,0,330.676,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of G04233-011_01_3D,,Festigkeitsklasse 8,,0,80.3231,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of G11177-000_01_3D,,Festigkeitsklasse 8,,0,9.98472,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of E70630-000_01_3D,,Festig Kl  property class 8_088100016055,,0,4.05433,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
E93129-001_01_3D,,Festigkeitsklasse 8.8,,0,35.3703,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of 964485-100_01_3D,,SONSTIGES,,0,1.96164,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of G21039-000_01_3D,,420XF HR_088100358470,,0,23.8886,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
C22154-102_01_3D,,Stahlschienenwerkstoff,,0,418.87,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of G21042-000_01_3D,,Festig Kl property class 8.8_088100016056,,0,8.9206,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of 968820-102_01_3D,,S420 MC_088100381111,,0,39.3864,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of 968821-104_01_3D,,S420 MC_088100381111,,0,35.5327,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of 967769-101_01_3D,,23MnB4_088100008351,,0,9.31722,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of 967770-101_01_3D,,42CrMo4 GF_088100316920,,0,40.9432,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of 982645-100_01_3D,,SONSTIGES,,0,0.30264,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
HCOB0061795_01_3D,,SONSTIGES,,0,0.523293,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G22618-000_02_3D,,420XF HR_088100358470,,0,133.773,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
HCOB0135294_01_3D,,SONSTIGES,,0,0.441755,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G22581-000_01_3D,,S500 MC,,0,106.539,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
HCOB0054391_01_3D,,SONSTIGES,,0,0.524045,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
C22403-100_02_3D,,Festigkeitsklasse 8.8,,0,12.3707,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
HCOB0161925_01_3D,,QL 1001BA,,0,0.592825,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of HCOB0135294_01_3D,,SONSTIGES,,0,0.441755,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of HCOB0054391_01_3D,,SONSTIGES,,0,0.524045,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G22572-000_01_3D,,490XF HR_088100358471,,0,106.539,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G22615-000_01_3D,,420XF HR_088100358470,,0,133.773,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of HCOB0061795_01_3D,,SONSTIGES,,0,0.523293,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of C22403-100_02_3D,,Festigkeitsklasse 8.8,,0,12.3707,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
HCOB0161924_01_3D,,QL 1001BA,,0,0.592825,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
HCOB0071750_01_3D,,SONSTIGES,,0,0.531813,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of HCOB0071750_01_3D,,SONSTIGES,,0,0.531813,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G22561-000_01_3D,,1026 Type 4 SDCR_088100787020,,0,90.3625,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G22559-000_01_3D,,1030 Type 2  AWCR_088100771030,,0,300.029,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of C22162-XXX_OS-Haltewinkel_vorne_LH,,490XF HR_088100358471,,0,63.2624,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of C25724-XXX_Hebel_vorne_LH,,380XF HR_088100355154,,0,152.894,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G20628-XXX_OS-FRONT_UPPER_RAIL_BRACKET_RH,,490XF HR_088100358471,,0,81.8131,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of C22145-XXX_Hebel_vorne_RH,,380XF HR_088100355154,,0,152.894,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G20938-XXX,,420XF HR_088100358470,,0,19.6419,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G20939-XXX_Haltewinkel_Blende_OS_RH,,420XF HR_088100358470,,0,19.6419,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
E91256-XXX_Bot_bracket_RI,,420XF HR_088100358470,,0,165.185,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
E91255-XXX_Bot_bracket_RO,,420XF HR_088100358470,,0,180.86,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G04197-XXX_Bodenhaltewinkel_vorne,,420XF HR_088100358470,,0,78.7229,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G20273-XXX,,Festigkeitsklasse 8,,0,11.934,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
G04199-XXX_Bodenhaltewinkel_vorne_RH,,420XF HR_088100358470,,0,78.7229,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of G20273-XXX,,Festigkeitsklasse 8,,0,11.934,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of Copy of E91103-020_01_3D,,550XF HR_088100358472,,0,330.676,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273621,False,Wrong Revision Inherited
Copy of G21215-020_01_3D,,420XF HR_088100358470,,0,111.389,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E90360-020_01_3D,,490XF CR_088100358457,,0,356.147,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E91705-020_01_H3D,,leer,,0,8.45998,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (2) of G21263-000_01_3D,,420XF HR_088100358470,,0,6.15231,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (2) of E98879-000_01_3D,,Festigkeitsklasse 8,,0,70.8236,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (2) of G21393-000_01_3D,,420XF HR_088100358470,,0,4.86379,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (2) of G21389-000_02_3D,,DDS CR man_088100114990,,0,2.46438,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of G04601-000_01_3D,,property class 8,,0,10.5594,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of G04600-000_01_3D,,Festigkeitsklasse 8,,0,12.4048,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (2) of E95153-020_01_3D,,490XF HR_088100358471,,0,3.39774,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (2) of E90863-020_01_H3D,,leer,,0,1.79195,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (3) of E90863-020_01_H3D,,leer,,0,0.214555,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (2) of E93295-020_01_3D,,300XF HR_088100355152,,0,4.6593,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E93237-020_01_H3D,,leer,,0,1.68775,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of G04598-000_01_3D,,Festigkeitsklasse 8,,0,16.4214,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (3) of G21263-000_01_3D,,420XF HR_088100358470,,0,6.15231,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (3) of E98879-000_01_3D,,Festigkeitsklasse 8,,0,70.8236,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (3) of G21393-000_01_3D,,420XF HR_088100358470,,0,4.86379,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of G11044-000_01_3D,,Festigkeitsklasse 8,,0,24.9664,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (3) of G21389-000_02_3D,,DDS CR man_088100114990,,0,2.46438,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (3) of E95153-020_01_3D,,490XF HR_088100358471,,0,3.39774,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E90859-020_01_H3D,,leer,,0,1.09947,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (3) of E93295-020_01_3D,,300XF HR_088100355152,,0,4.6593,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E93238-020_01_H3D,,leer,,0,1.68775,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (2) of G17703-000_01_3D,,Festig Kl property class 8_088100016055,,0,2.91105,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (3) of G17703-000_01_3D,,Festig Kl property class 8_088100016055,,0,2.91105,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of G07522-001_01_3D,,550XF HR_088100358472,,0,85.9532,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of G08811-001_01_3D,,490XF CR_088100358457,,0,340.217,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E90965-020_01_H3D,,leer,,0,3.41798,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E90913-XXX_PARTBODY,,490XF HR_088100358471,,0,282.439,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Body.547,,490XF HR_088100358471,,0,282.439,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Body.548,,leer,,0,0.447686,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Body.549,,leer,,0,0.603053,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of proposal2,,420XF HR_088100358470,,0,22.9646,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (2) of G08054-XX,,1008_088100381242,,0,58.7931,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy (3) of G08054-XX,,1008_088100381242,,0,58.7931,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E90361-XXX,,490XF HR_088100358471,,0,633.977,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Body.554,,490XF HR_088100358471,,0,637.653,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of G15094-901,,380XF HR_088100355154,,0,34.9178,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of G13933-XXX_Rueckblech_EE_RH,,340XF CR_088100355124,,0,1315.15,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Body.557,,420XF HR_088100358470,,0,10.0288,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Body.558,,420XF HR_088100358470,,0,10.0288,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
C32347-XXX_Einpressbolzen,,10B22_088100160250,,0,4.08437,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
E93249-XXX_Kipphebel,,420XF HR_088100358470,,0,13.2989,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Body.561,,Mixed_material,,0,325.152,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Body.562,,Mixed_material,,0,325.152,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E90331-XXX_Sitzadapter_LO_RI_EE,,490XF HR_088100358471,,0,775.353,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
Copy of E90332-XXX_Sitzadapter_LI_RO_EE,,490XF HR_088100358471,,0,775.353,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
G21214-020_01_3D,,420XF HR_088100358470,,0,108.835,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273630,False,Wrong Revision Inherited
G14209-020_01_H3D,,Weld_material,,0,56.5576,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
HCOB0172271_01_3D,,SONSTIGES,,0,1.35122,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
G19011-000_01_3D,,Festigkeitsklasse 8.8 (Screw),,0,24.6119,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy of HCOB0172271_01_3D,,SONSTIGES,,0,1.35122,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy of G19011-000_01_3D,,Festigkeitsklasse 8.8 (Screw),,0,24.6119,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
G14086-000_01_3D,,Hostaform C 9021 XAP2 14 black_088100414387,,0,16.0992,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
166446-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.841459,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy of 166446-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.841459,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (2) of 166446-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.841459,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (3) of 166446-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.841459,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (4) of 166446-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.841459,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (5) of 166446-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.841459,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (6) of 166446-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.841459,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (7) of 166446-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.841459,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
166445-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.273755,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy of 166445-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.273755,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (2) of 166445-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.273755,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (3) of 166445-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.273755,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (4) of 166445-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.273755,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
G17632-000_01_3D,,Hostaform C 9021 schwarz 14,,0,16.0992,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
Copy (8) of 166446-101_02_3D,,100Cr6 (Wälzlagerstähle),,0,0.841459,650,8530,183,V536310VSOPCHPLV,32273856,1.0,True,id273639,False,Wrong Revision Inherited
